(-0.00710695,-0.328826)
(0.0392574,-0.296732)
(-0.0581475,0.108062)
(-2.21037,3.8042)
(3.53811,-4.32088)
(2.27047,-2.02448)
(1.20358,-0.717277)
(2.46963,-0.926781)
(0.37181,-0.0835165)
(2.75431,-0.0360168)
(0.88844,0.131079)
(1.12608,0.378301)
(1.36099,0.74399)
(1.15757,0.914612)
(4.03005,4.50789)
(0.286084,0.387353)
(-1.05502,-2.79819)
(-0.108488,-0.642736)
(0.0245505,0.369754)
(-0.14369,1.05141)
(-0.0798132,0.256008)
(0.632948,-1.2048)
(-1.06107,1.34557)
(4.37637,-3.99782)
(1.32365,-0.80349)
(0.960877,-0.387351)
(2.86143,-0.668386)
(1.90537,-0.118872)
(0.581436,0.0562397)
(0.750962,0.198779)
(0.516714,0.22095)
(3.27037,2.25277)
(5.16944,5.02847)
(-2.17318,-3.04033)
(0.0534343,0.101647)
(0.113995,0.356519)
(-0.0770987,-0.780073)
(-0.0206103,0.735001)
(-0.400451,1.89435)
(1.01796,-2.4417)
(-0.217548,0.41639)
(0.731691,-0.69238)
(1.57754,-1.23033)
(4.87083,-2.74825)
(0.0678595,-0.00197501)
(1.44504,-0.253223)
(1.00399,-0.00461785)
(0.628695,0.104528)
(1.07627,0.35343)
(3.57887,1.84411)
(4.79938,3.61113)
(-1.01399,-0.965999)
(-0.39538,-0.521833)
(-0.00769729,0.0274557)
(0.628874,2.28349)
(-0.090659,-0.790564)
(0.0411249,-0.692777)
(-0.0494981,0.283287)
(-0.893743,2.30835)
(1.01957,-1.58563)
(1.48905,-1.79228)
(3.08824,-2.62716)
(1.61289,-0.967941)
(0.610199,-0.236275)
(-0.114934,0.0364729)
(1.52927,-0.0640832)
(1.08093,0.142506)
(5.30193,1.50607)
(1.29883,0.69154)
(1.81359,1.25212)
(0.288177,0.288878)
(0.537548,0.721874)
(0.155161,0.322903)
(-0.0618492,-0.119178)
(0.152508,0.964407)
(-0.0299358,-0.540522)
(-0.11612,0.646398)
(-2.22209,6.96079)
(4.87429,-9.98922)
(-0.00539944,-0.0517267)
(1.02796,-1.07818)
(0.342976,-0.27651)
(0.932732,-0.497524)
(1.0173,-0.345195)
(1.56177,-0.255719)
(2.74498,-0.000835503)
(2.48854,0.398879)
(3.34509,1.00565)
(0.414102,0.171486)
(2.29256,1.63638)
(-0.0691399,-0.0825338)
(-0.343666,-0.473969)
(0.174545,0.35144)
(0.520783,1.62469)
(0.526634,3.38277)
(-0.0539989,0.80978)
(0.329112,-2.08729)
(1.11022,-3.49997)
(0.19282,-0.386957)
(0.511939,-0.737681)
(-0.615926,0.620088)
(2.60312,-1.99401)
(0.835782,-0.477685)
(0.406332,-0.180822)
(1.7172,-0.393647)
(4.60528,-0.20865)
(4.5271,0.532129)
(-0.11187,-0.0497347)
(-0.00894007,-0.0248353)
(1.56012,0.998443)
(0.0474497,0.0152072)
(0.695571,0.81736)
(2.0296,3.39277)
(1.59803,3.88174)
(-0.882095,-4.22945)
(0.0235933,-0.231988)
(-0.0545287,1.12436)
(0.461957,-1.92386)
(0.185661,-0.424074)
(0.530635,-0.888561)
(0.13894,-0.162396)
(0.396503,-0.366419)
(-0.591733,0.386469)
(5.25816,-2.40535)
(4.48163,-1.30733)
(0.78653,-0.0893302)
(0.365181,0.015747)
(1.03055,0.166666)
(-0.043114,-0.0155406)
(4.39795,2.12745)
(0.624035,0.400034)
(1.59344,1.41753)
(2.55137,3.20198)
(-0.734369,-1.22178)
(-0.0104037,-0.00477457)
(0.311015,1.3249)
(-0.1267,-1.64805)
(0.0405904,-0.387884)
(-0.0538358,0.356198)
(-0.323695,0.95632)
(-1.95776,3.65817)
(5.16805,-6.6239)
(1.313,-1.26292)
(1.18759,-0.843327)
(0.493436,-0.238686)
(1.03191,-0.338941)
(2.02839,-0.367512)
(0.473144,0.00271812)
(3.20749,0.351164)
(2.30274,0.619219)
(1.28268,0.66175)
(4.00326,2.422)
(0.864514,0.734877)
(-0.928395,-0.964363)
(0.0246008,0.0732157)
(0.413693,0.874827)
(0.40917,1.29355)
(0.0755593,0.488667)
(0.173678,5.83026)
(0.425258,-4.53917)
(0.348188,-1.57753)
(0.711401,-1.78315)
(-0.0636363,0.0633191)
(0.208584,-0.280102)
(1.66276,-1.55185)
(1.22702,-0.849966)
(0.172878,-0.0748468)
(-0.924379,0.338897)
(6.20067,-1.1385)
(4.40859,-0.231321)
(-0.0166382,-0.0251854)
(2.00437,0.479291)
(-0.0168288,-0.00829282)
(0.331838,0.197519)
(0.878157,0.700482)
(3.35101,3.48613)
(0.539229,0.818767)
(0.856703,1.77813)
(-0.438548,-1.22968)
(0.110653,0.493208)
(-0.00588769,-0.00223291)
(0.100855,-1.79578)
(-0.0893184,0.348277)
(0.283418,-0.874121)
(-0.521555,0.939747)
(0.146881,-0.292506)
(-1.42948,1.35447)
(8.29742,-6.76376)
(-0.0261892,-0.00701385)
(0.235839,-0.12376)
(0.826035,-0.251233)
(1.66419,-0.24665)
(1.70187,-0.0190924)
(1.96725,0.249477)
(1.45878,0.378535)
(4.65028,1.9243)
(0.191461,0.0338979)
(2.22543,1.75855)
(0.226908,0.200398)
(-0.100316,-0.181709)
(0.0931399,0.134311)
(0.0387362,0.0599975)
(0.222468,0.967222)
(0.510704,6.23504)
(0.18909,-2.98422)
(0.609864,-2.76509)
(0.250327,-0.620821)
(0.920903,-1.82597)
(0.114595,-0.139946)
(-0.0707425,0.0964216)
(1.60618,-1.39841)
(1.32927,-0.888519)
(0.491516,-0.262918)
(0.106028,-0.0732175)
(7.42527,-1.34476)
(2.03277,-0.0810167)
(1.2817,0.113584)
(0.222903,0.0531549)
(0.620953,0.215907)
(1.59604,0.797052)
(1.01006,0.665042)
(2.51896,2.20534)
(3.62633,4.09986)
(-1.3144,-1.97251)
(-0.0339654,-0.0393594)
(0.119556,0.365417)
(0.405351,2.07828)
(-0.143814,-2.65841)
(0.0182189,0.0467172)
(-0.30442,1.66075)
(0.246737,-0.584472)
(-1.32283,2.90467)
(2.94468,-4.36588)
(2.38994,-2.74013)
(1.01364,-0.883732)
(0.575248,-0.370522)
(0.530389,-0.245782)
(0.0224352,0.0194301)
(2.5816,-0.54049)
(3.07581,-0.240703)
(1.9039,0.145927)
(2.70077,0.545465)
(3.37512,1.04611)
(0.194759,0.117684)
(0.903943,0.576462)
(0.884911,0.73169)
(0.395624,0.436982)
(0.0926953,0.158323)
(0.706696,1.26448)
(3.38067,8.11449)
(-1.21146,-3.8408)
(-0.386407,-2.21798)
(-0.0385448,-0.144144)
(-0.0297093,0.0261175)
(0.0244157,-0.201335)
(-0.194925,0.490367)
(0.843283,-1.66762)
(-0.6538,0.961129)
(0.554817,-0.623551)
(2.86851,-2.70231)
(-0.0627112,-0.0258836)
(5.55544,-2.93326)
(-0.154298,0.0352029)
(0.982856,-0.247853)
(-0.076857,0.00474769)
(1.16459,0.0171)
(2.94256,0.410054)
(3.24732,0.887211)
(4.6063,1.75611)
(-0.438289,-0.29134)
(-0.124174,-0.116975)
(1.37211,1.23815)
(0.612085,0.711018)
(0.694596,1.05407)
(0.0303285,0.101485)
(0.0487806,0.234285)
(0.652173,3.10555)
(0.438046,4.28655)
(0.0997964,-6.34725)
(0.141003,-1.00537)
(0.053449,-0.220261)
(0.309414,-0.828412)
(0.198798,-0.413793)
(-0.556501,0.75057)
(-0.699378,0.724213)
(4.10378,-3.73752)
(0.829271,-0.70584)
(2.58386,-1.38019)
(1.28174,-0.508926)
(2.79472,-0.739448)
(1.31203,-0.20024)
(1.02878,-0.044627)
(0.411716,0.00924191)
(1.82414,0.358915)
(1.49698,0.447892)
(7.51664,3.45469)
(-0.202477,-0.172821)
(0.127036,0.0689855)
(-0.485489,-0.535981)
(0.211488,0.229865)
(1.89588,3.10188)
(0.0248827,-0.0167663)
(0.121476,0.272284)
(0.507654,2.33283)
(0.256081,1.24283)
(0.143452,-2.22388)
(0.095703,-0.369289)
(0.434688,-1.48396)
(0.716045,-1.72457)
(0.0524437,-0.0430244)
(0.103177,-0.108701)
(-0.478834,0.576503)
(-1.37558,1.27838)
(8.04227,-5.65501)
(0.564553,-0.219159)
(1.00105,-0.370517)
(1.7075,-0.466328)
(1.43813,-0.225128)
(1.19974,-0.053448)
(1.7147,0.100967)
(2.32532,0.387782)
(0.966664,0.266675)
(2.42026,1.03618)
(6.20257,3.4771)
(-0.884111,-0.559253)
(-0.584491,-0.472847)
(0.402953,0.470673)
(0.59529,0.8364)
(0.147924,0.261975)
(1.64038,3.76734)
(0.182331,0.493126)
(0.573365,2.88435)
(-0.365608,-3.6075)
(-0.0259616,-0.483511)
(-0.0371106,0.1031)
(-0.0880048,0.3032)
(0.907385,-2.41971)
(0.0873251,-0.150244)
(0.144142,-0.178101)
(-2.29733,2.88815)
(3.46355,-3.2955)
(2.75946,-2.25888)
(2.89439,-1.85583)
(0.58506,-0.298146)
(0.684258,-0.246745)
(0.843794,-0.195321)
(0.0898176,0.00857128)
(4.26546,-0.0729415)
(1.05686,0.144957)
(3.91546,0.867429)
(0.997178,0.280898)
(2.93929,1.23308)
(1.30937,0.728976)
(-0.327389,-0.21685)
(0.364541,0.344583)
(1.17126,1.30723)
(0.162613,0.284056)
(0.564978,1.07166)
(3.80104,8.57961)
(-1.81084,-5.27103)
(-0.390032,-1.69902)
(0.0385847,0.44846)
(-0.0212789,-0.0430223)
(-0.107017,0.880976)
(0.175742,-1.06047)
(-0.121411,0.253831)
(-0.0592871,-0.0107543)
(-0.442641,0.539869)
(1.58033,-2.40095)
(2.26713,-2.67114)
(0.988688,-0.969451)
(2.23279,-1.74792)
(0.101725,-0.0994783)
(-0.0312611,-0.023364)
(-0.303551,0.0679604)
(3.13859,-0.838972)
(5.04917,-0.838429)
(1.71073,-0.195508)
(3.09605,0.137122)
(0.363429,0.0219044)
(0.646245,0.137135)
(2.89294,1.05864)
(0.71735,0.319947)
(0.645618,0.366502)
(1.1744,0.86733)
(1.71608,1.53434)
(5.11453,5.72875)
(-1.92476,-2.87157)
(-0.458402,-0.911873)
(0.18937,0.342505)
(0.122977,0.274156)
(0.352932,1.50069)
(-0.00838022,-0.315196)
(0.0764446,3.62175)
(0.0957847,-0.601595)
(0.732081,-2.97543)
(0.233488,-0.541955)
(-0.225526,0.698924)
(1.83406,-3.47368)
(0.200174,-0.252864)
(0.581498,-0.692678)
(0.0782634,-0.0546136)
(-0.423211,0.375058)
(0.382137,-0.250526)
(6.61588,-3.51841)
(2.29278,-0.922395)
(1.06748,-0.300173)
(0.900315,-0.167581)
(0.667987,-0.0589414)
(0.63716,-0.00228576)
(4.51873,0.295937)
(1.03422,0.162413)
(0.0750111,0.0033371)
(6.80342,2.63314)
(0.391109,0.281594)
(1.66888,1.05444)
(-0.159142,-0.076179)
(0.859072,0.792428)
(0.164293,0.192252)
(0.153744,0.198798)
(1.59962,2.50946)
(2.87144,5.58518)
(-0.572325,-1.1875)
(-0.632765,-1.87735)
(-0.162871,-0.605024)
(0.101998,1.34464)
(-0.015239,-0.181368)
(0.0648397,-0.761332)
(-0.0159195,0.14076)
(-0.299125,1.16893)
(0.201936,-0.361953)
(-0.371839,0.686011)
(1.26698,-2.22568)
(3.13127,-4.27371)
(0.184614,-0.237623)
(0.264221,-0.255837)
(-0.0207812,0.0217629)
(0.601315,-0.361452)
(0.953731,-0.450381)
(2.38607,-0.890347)
(4.50851,-1.33307)
(1.14322,-0.310048)
(2.51023,-0.327002)
(0.165036,-0.0186447)
(2.7735,0.174046)
(1.55899,0.250884)
(0.246963,0.0869101)
(1.16331,0.44606)
(-0.353453,-0.0656718)
(10.7436,6.09169)
(-3.31246,-2.3127)
(0.813988,0.63083)
(0.329621,0.311379)
(0.140868,0.173485)
(0.080065,0.142902)
(1.65325,2.84649)
(0.304192,0.749341)
(0.684606,2.0656)
(-0.254069,-0.335115)
(0.221079,0.962986)
(-0.0625571,-0.776708)
(-0.014305,-0.927262)
(0.115518,-1.7937)
(0.021583,-0.291165)
(-0.309173,1.09048)
(-0.079366,0.0615956)
(-0.802635,1.59156)
(-0.0078355,-0.374654)
(4.27247,-6.41525)
(0.478774,-0.593745)
(0.425245,-0.463711)
(-0.210105,0.162208)
(1.67831,-1.30348)
(1.64414,-1.08433)
(0.546508,-0.348607)
(0.112271,-0.148212)
(3.42646,-1.31192)
(3.85072,-0.896446)
(3.44137,-0.499957)
(1.3072,-0.093931)
(0.567176,-0.0121061)
(1.39449,0.113944)
(0.447312,0.0398357)
(-0.35821,-0.162129)
(7.70945,2.74839)
(1.67698,0.551915)
(1.00803,0.532529)
(0.848246,0.562755)
(1.11816,0.878082)
(0.53894,0.47306)
(0.41522,0.409408)
(1.33218,1.69055)
(-0.148484,-0.349292)
(0.589323,0.927038)
(2.40664,5.12816)
(0.548595,1.42946)
(-0.969109,-4.02801)
(-0.0394278,-0.42217)
(-0.00434192,-0.485452)
(0.044351,1.00598)
(-0.0159681,0.853223)
(-0.0331404,0.606821)
(0.130212,-0.163844)
(-0.235802,1.35062)
(1.89237,-4.28874)
(0.368883,-0.644369)
(-0.304406,0.562883)
(2.17222,-2.9145)
(0.842114,-0.914746)
(0.184107,-0.110622)
(-0.343109,0.375233)
(-0.0602965,0.149816)
(1.79936,-0.894066)
(7.17659,-3.53262)
(-0.112377,0.0964256)
(2.03112,-0.63088)
(0.340559,-0.0393786)
(0.752446,-0.0782225)
(1.93577,-0.122252)
(2.00444,0.0336645)
(2.8127,0.256955)
(0.976824,0.306947)
(3.03666,0.840055)
(5.32971,1.64259)
(-1.08031,-0.361854)
(0.622331,0.345539)
(1.06984,0.663353)
(0.298054,0.265827)
(1.16655,0.993433)
(0.608711,0.664106)
(6.60517,7.21507)
(-2.21799,-2.37738)
(-0.280201,-0.28665)
(0.239413,0.505968)
(0.00738141,0.130165)
(0.79906,2.09486)
(-0.345234,-0.876606)
(-0.00511461,0.244451)
(0.206074,1.68397)
(0.158485,3.20088)
(-0.271414,-0.461885)
(-0.00180324,-1.50186)
(0.243652,-2.46378)
(0.266215,-1.64053)
(-0.0315717,-0.096257)
(-0.243372,0.516323)
(-0.971283,2.07756)
(0.985744,-2.06041)
(-0.243915,0.128509)
(1.58421,-2.71909)
(1.9679,-2.49936)
(0.171903,-0.268623)
(1.54861,-1.47913)
(1.15673,-0.980925)
(0.889169,-0.674474)
(0.722246,-0.493838)
(0.695159,-0.427581)
(-2.83372,1.00287)
(10.2241,-3.68772)
(2.59599,-0.750956)
(0.0317876,-0.0731636)
(0.125012,-0.0750406)
(2.78272,-0.168627)
(0.219304,-0.0562175)
(1.44904,0.0754165)
(3.23756,0.464551)
(2.34718,0.427868)
(2.90556,0.528696)
(1.69603,0.545354)
(2.74642,1.21101)
(1.0393,0.502981)
(-0.467088,-0.377395)
(0.984679,0.653092)
(0.436131,0.281203)
(1.20168,1.06161)
(4.39566,4.72396)
(0.704352,0.281756)
(0.590041,0.660222)
(-0.857777,-1.60971)
(0.22238,0.294545)
(0.297488,0.536245)
(1.07881,2.91289)
(-0.346557,-1.54149)
(0.167723,0.394932)
(0.411346,2.03183)
(0.628691,3.2781)
(0.107986,-2.81985)
(0.162536,-1.47545)
(0.228605,-1.293)
(0.192325,-0.648841)
(0.0912225,-0.0701608)
(-0.139009,0.674077)
(-0.307609,1.01505)
(-0.792797,1.98696)
(3.66645,-5.80987)
(0.671493,-0.794133)
(0.165735,-0.091955)
(1.05585,-1.1553)
(1.36729,-1.3418)
(0.947349,-0.782185)
(0.189253,-0.0516606)
(0.641325,-0.347471)
(1.53331,-0.805731)
(-1.21921,1.11736)
(9.78168,-4.44047)
(-0.168818,0.153539)
(0.889701,-0.215389)
(0.934526,-0.16847)
(-0.037873,0.086093)
(1.96571,-0.178764)
(2.76783,-0.101753)
(1.83215,0.122403)
(3.50305,0.560016)
(3.41316,0.530255)
(0.806464,0.218011)
(1.27312,0.370868)
(2.15928,0.718529)
(0.794086,0.373161)
(0.257638,0.208004)
(-0.292918,-0.0289417)
(3.59875,2.26464)
(6.44998,4.73419)
(-1.60864,-0.999693)
(0.393897,0.433251)
(-0.0259963,0.0737518)
(0.157093,0.278188)
(1.02003,1.35485)
(0.656896,1.04654)
(1.10225,1.89484)
(-0.0148225,0.298791)
(1.27994,3.42699)
(-0.345831,-0.369417)
(0.850145,2.54284)
(-1.1455,-3.57592)
(-0.216262,-0.582878)
(0.0482103,0.7391)
(0.0274613,1.0195)
(-0.115651,0.0553104)
(-0.134798,3.71666)
(-0.468534,1.76818)
(0.39693,-5.60794)
(0.149629,-1.32381)
(0.00662064,-0.324114)
(-0.359449,1.0364)
(0.714474,-2.39605)
(-0.19847,0.229253)
(0.408286,-1.18098)
(-0.694404,0.92415)
(-1.60982,1.9211)
(3.36292,-5.26874)
(1.761,-2.38772)
(1.07185,-1.34257)
(0.938567,-1.08817)
(0.501328,-0.588737)
(-0.175307,0.0164886)
(-1.3442,0.86322)
(4.05541,-2.99812)
(1.17468,-1.16969)
(2.56426,-1.57627)
(2.5775,-1.24115)
(2.08687,-0.896166)
(0.900974,-0.376759)
(2.56041,-0.828166)
(0.345597,-0.184708)
(1.23961,-0.360739)
(0.325671,-0.239568)
(1.42294,-0.500704)
(10.5796,-0.438278)
(0.438752,0.0177284)
(0.0597471,-0.0163821)
(1.02816,0.0845012)
(0.860788,0.0832882)
(3.02352,0.603315)
(1.51438,0.294886)
(0.261424,-0.121914)
(6.53589,2.18437)
(0.380356,0.00695344)
(2.72347,1.46265)
(2.10609,1.23134)
(0.549216,0.32172)
(0.0691585,-0.0224195)
(0.350895,0.166846)
(1.33084,1.00414)
(1.50923,1.19276)
(5.18135,5.00955)
(0.661965,0.581782)
(-0.763531,-0.842508)
(0.654184,1.00576)
(0.0534957,0.070377)
(0.216348,0.300387)
(1.47285,2.78559)
(0.002971,-0.293211)
(0.450297,0.630912)
(0.725421,1.0278)
(2.03012,6.86643)
(-0.921329,-3.3008)
(-0.344314,-1.48981)
(-0.0311959,-0.0867618)
(0.0288923,0.0931805)
(0.0669976,0.184543)
(0.102747,0.827512)
(-0.00529366,3.71372)
(0.317763,0.257674)
(0.210756,-1.06723)
(0.246351,-2.54603)
(-0.137803,0.0769379)
(-0.373716,1.1243)
(0.814685,-2.47178)
(0.258616,-0.576471)
(-0.109275,0.464132)
(-0.235336,0.844029)
(-0.509834,1.57564)
(0.545233,-0.899595)
(1.62198,-3.01451)
(2.11256,-3.18364)
(0.00913299,-0.159149)
(-0.191959,0.15861)
(-0.0539592,0.0638166)
(0.301355,-0.214007)
(1.14453,-0.844358)
(1.34092,-0.759559)
(0.0752369,-0.145101)
(3.30052,-2.75061)
(0.237738,-0.41215)
(2.83115,-1.75392)
(-0.0447438,-0.0668123)
(1.5449,-0.74458)
(0.543212,-0.203258)
(-0.105369,0.1285)
(-2.79372,1.08502)
(11.7593,-3.36468)
(-0.91804,-0.329944)
(0.667145,-0.413352)
(1.53581,-0.407053)
(0.718522,-0.198434)
(1.28671,-0.156518)
(1.48311,-0.0612727)
(1.84418,0.0638256)
(0.96351,0.168723)
(2.43762,-0.0487624)
(2.93503,-0.246272)
(3.69771,0.306593)
(0.428211,-0.145043)
(0.425403,-0.0661706)
(0.26458,-0.0505863)
(-0.183279,-0.149475)
(3.98571,1.50822)
(0.440753,0.210248)
(5.28604,2.05666)
(0.720015,-0.483044)
(0.387135,-0.23761)
(0.114134,-0.258253)
(1.83227,0.981535)
(2.08617,1.3159)
(-0.467136,-0.551402)
(0.462593,0.255166)
(1.37465,1.14544)
(2.92928,2.08682)
(3.7135,2.68478)
(-1.78732,-2.72893)
(0.615426,0.25385)
(0.449872,0.162523)
(0.357905,0.115583)
(0.442972,0.312345)
(1.5695,2.27252)
(1.76018,2.77791)
(0.153833,-1.37656)
(0.668012,-0.887225)
(1.37198,2.07346)
(0.213349,-0.41647)
(0.0552253,-0.769427)
(0.238939,-0.161353)
(0.473539,0.758027)
(0.219363,-0.257539)
(0.555185,1.12018)
(1.79024,5.40545)
(0.613184,-3.65154)
(0.293168,-1.95373)
(0.303907,-0.956362)
(0.330909,0.373276)
(0.303053,0.95222)
(0.271411,1.12243)
(0.440579,-1.14801)
(0.497516,-0.339443)
(0.697614,2.89823)
(1.51902,-2.34402)
(0.640729,-0.982671)
(0.132147,0.901893)
(1.15695,-2.95226)
(0.442573,-0.285522)
(0.180382,0.594918)
(0.503821,-0.137345)
(-1.29842,4.59383)
(3.21945,-4.06979)
(1.69106,-0.995094)
(1.17144,-1.47489)
(0.261518,0.139274)
(0.41909,-0.0903767)
(0.737357,-0.502915)
(0.748169,-0.388843)
(0.451203,0.190252)
(1.72343,-1.11186)
(0.667448,1.3263)
(-0.213666,1.75293)
(5.11331,-5.11053)
(0.39842,-0.0912932)
(0.566277,-0.169924)
(-0.13814,0.554061)
(1.27704,-0.558027)
(-0.064601,0.695967)
(0.540061,0.504188)
(3.92993,-1.02003)
(2.99534,-0.951117)
(-0.532997,0.361304)
(1.22317,-0.599367)
(0.498427,-0.0581486)
(2.27015,-0.862108)
(1.2201,-0.177572)
(0.0927158,0.510378)
(-0.504323,1.02443)
(2.15508,0.710225)
(4.79754,-1.01379)
(1.054,-0.570428)
(0.644328,-0.240994)
(1.07012,-0.200997)
(-0.13186,0.232653)
(-1.0895,0.552701)
(3.92859,-0.261854)
(1.56539,0.487345)
(0.978923,1.25621)
(1.65912,0.187792)
(0.444211,-0.541976)
(2.76393,-0.391162)
(0.467371,-0.064919)
(0.607085,0.0828596)
(0.570364,0.232206)
(0.149229,0.3971)
(0.801498,0.710037)
(-0.162968,1.23224)
(8.92802,1.01102)
(-3.459,-1.29612)
(0.12845,-0.408713)
(0.129947,-0.180131)
(1.85482,0.341718)
(1.0887,0.361231)
(0.107277,0.316039)
(1.42664,0.956282)
(0.681049,1.29042)
(0.601751,-0.186141)
(1.88159,-0.566674)
(2.71403,0.355416)
(-1.20638,-0.875619)
(0.521727,0.0230341)
(-0.247529,-0.145886)
(0.0119082,0.159208)
(1.5803,1.21981)
(4.32413,3.18232)
(-2.88505,-2.50954)
(2.92254,-0.00779953)
(-0.0857816,-1.01206)
(-0.106966,-0.685517)
(1.79004,0.806931)
(0.728987,0.293523)
(0.433928,0.290002)
(-0.708858,-0.318228)
(-0.7605,-0.0115056)
(5.57307,3.07472)
(-0.0530371,-2.40109)
(0.41913,-0.935532)
(-0.0863932,-0.97724)
(0.405117,-0.261352)
(0.676962,0.216567)
(0.713203,0.46788)
(0.7391,0.751219)
(1.81384,2.24552)
(-0.168402,-2.62281)
(1.30018,-1.59452)
(1.19236,-0.251142)
(2.4458,1.93229)
(-0.793403,-2.05216)
(0.204263,-0.504848)
(0.460519,0.0499986)
(0.930587,0.963933)
(-0.0381873,-0.397725)
(3.93118,2.73477)
(0.987069,-2.59605)
(0.102766,-2.12163)
(0.766468,-0.314991)
(0.722454,-0.0593763)
(0.772191,0.272073)
(1.57432,2.10957)
(-0.342518,-1.73706)
(0.671999,0.350794)
(1.79321,-1.2933)
(3.24292,1.97066)
(0.524403,-1.74628)
(0.575693,-0.843394)
(0.948464,0.539102)
(0.264299,-1.17243)
(0.471753,-0.4484)
(0.638405,0.106286)
(2.31084,5.29275)
(1.51947,-3.08522)
(1.66325,-2.37384)
(1.1209,0.0973478)
(1.003,0.726193)
(0.587167,-0.614825)
(0.927837,1.18303)
(0.509616,-0.764478)
(0.568303,-0.65052)
(1.17953,1.814)
(2.0521,-1.98489)
(2.77804,4.24157)
(0.664499,-2.20036)
(0.47706,-2.20996)
(0.650948,-0.245731)
(0.723342,0.675454)
(0.758181,1.04971)
(0.806987,1.08856)
(0.91467,-0.428582)
(2.34313,1.46526)
(1.93649,-2.21938)
(0.814384,0.00616772)
(0.669723,1.13349)
(0.618972,0.424557)
(0.625764,-1.31948)
(0.654038,-0.153455)
(0.725464,0.173468)
(0.959807,-0.112917)
(1.81719,6.71496)
(2.18323,-4.82001)
(0.745919,-0.93408)
(0.52356,0.530914)
(0.616105,-0.755169)
(0.50202,0.783935)
(0.63714,-0.181536)
(0.333414,3.38016)
(1.21512,-2.39802)
(2.04676,-0.887786)
(1.41594,3.48752)
(0.74659,-1.06352)
(0.554244,-0.386288)
(0.714256,-1.3177)
(0.580697,-0.283516)
(0.468107,0.65042)
(0.687011,-0.0770414)
(0.516725,1.90115)
(1.16037,2.9378)
(2.58497,-2.95473)
(0.8269,-1.29141)
(0.591514,-0.59842)
(0.321895,0.657556)
(-0.0411302,2.3287)
(1.17767,-2.55835)
(0.547282,0.393989)
(0.789157,0.19407)
(0.940586,2.49826)
(2.48005,-1.10811)
(0.230906,1.21852)
(1.21051,-2.6975)
(0.624147,-0.54257)
(0.630153,-0.435792)
(0.426138,0.432924)
(0.213616,1.40631)
(0.237987,1.89062)
(1.75976,-0.862264)
(3.21036,-2.19023)
(0.29372,1.03835)
(0.53457,-0.146936)
(0.739723,-0.75429)
(0.561293,-0.114569)
(0.454772,0.34745)
(0.96891,-0.929918)
(0.910333,-0.249663)
(0.718984,2.10881)
(1.38227,4.4202)
(3.29898,-7.28669)
(0.402499,0.35684)
(0.276067,0.69644)
(0.790515,-0.643221)
(0.361481,0.668311)
(0.201035,1.32084)
(1.27335,-1.11658)
(1.09853,0.981308)
(3.5701,-0.576255)
(1.1086,-0.813972)
(0.0747668,1.30631)
(0.862522,-0.797586)
(1.16758,-1.51622)
(0.837539,-0.509645)
(0.572397,0.410264)
(0.0494433,2.24026)
(1.08231,1.08016)
(3.97359,-0.756864)
(1.35109,-1.27395)
(1.15448,-1.48814)
(0.423133,0.400041)
(0.496516,0.300996)
(0.0938485,1.50219)
(1.15336,-1.02831)
(1.06124,-0.309593)
(1.57515,-0.162238)
(2.87161,2.55915)
(0.835987,0.126322)
(1.38312,-2.16166)
(0.854384,-0.76245)
(0.693692,-0.224457)
(0.324564,0.936584)
(1.03078,-0.716157)
(0.721917,0.620492)
(-0.729491,6.08732)
(6.186,-6.63108)
(0.584309,0.823775)
(0.579291,-0.124228)
(0.121539,1.19049)
(0.766086,-0.515164)
(0.79085,-0.408194)
(0.852199,-0.31885)
(0.58881,0.967342)
(1.60256,-0.616483)
(2.03026,4.5996)
(1.9819,-3.37404)
(0.443688,0.177403)
(1.19715,-2.17984)
(0.4633,0.283219)
(0.499651,0.363491)
(0.0958511,1.98655)
(0.532332,1.06331)
(1.90541,-2.22011)
(2.62147,1.91616)
(1.24161,-1.07352)
(0.714203,-0.807323)
(0.314742,0.637261)
(0.419749,0.388678)
(0.968717,-1.54724)
(0.691971,-0.205299)
(0.627159,0.560505)
(0.688127,1.70942)
(1.78089,4.15556)
(2.36214,-5.66973)
(0.663438,-0.613899)
(0.495148,-0.00206447)
(0.328397,0.906478)
(0.668062,-0.629566)
(0.343735,1.33123)
(0.718105,-0.179368)
(0.731663,1.20463)
(2.72161,-2.33475)
(1.24835,0.67329)
(0.191596,2.87965)
(1.09193,-3.94277)
(0.594855,-0.491078)
(0.484358,0.466562)
(0.620609,-0.443394)
(0.497601,1.24996)
(0.660762,1.632)
(1.88396,1.35782)
(2.0013,-3.55526)
(0.805218,-0.775305)
(0.600628,0.133078)
(0.585221,-0.278493)
(0.486652,1.83341)
(0.580596,-0.377272)
(0.638802,-1.68119)
(0.744959,-0.238465)
(1.74925,3.78979)
(2.14006,-1.28048)
(0.878191,-1.08451)
(0.664099,-0.86175)
(0.606011,-0.412923)
(0.552111,-0.789332)
(0.583711,0.00853059)
(0.742211,1.92949)
(0.915381,2.50207)
(1.32642,-2.32312)
(2.43693,-1.45058)
(1.10314,0.490123)
(0.703142,-0.470489)
(0.924676,1.72178)
(0.265753,-2.23882)
(0.649537,0.303071)
(0.733146,0.758414)
(0.511733,-0.748009)
(1.51944,0.703555)
(4.10431,4.88514)
(-0.0693928,-5.15291)
